placekey,location_name,top_category,naics_code,poi_cbg
22q-222@8dj-jv7-59f,National Pediatric Cancer Foundation,Printing and Related Support Activities,3231.0,120570046001.0
233-222@8dj-jz8-qzz,Brick & Monitor,"Advertising, Public Relations, and Related Services",5418.0,120570117081.0
zzw-222@8dj-f6f-fvf,Chamberlain High School,Elementary and Secondary Schools,611110.0,120570004021.0
zzw-222@8dj-f6h-dqf,813 Got Cars,Automobile Dealers,441120.0,120570108051.0
zzw-222@8dj-f78-9xq,Doctors Medical Clinics of Tampa,Offices of Physicians,621111.0,120570001011.0
zzw-222@8dj-f7f-cdv,Sprint,Wired and Wireless Telecommunications Carriers,517312.0,120570108091.0
zzw-222@8dj-fgj-2tv,Paddle and Pole,Other Amusement and Recreation Industries,713940.0,120570102101.0
zzw-222@8dj-jtx-54v,Family Fitness,Other Amusement and Recreation Industries,713940.0,120570061035.0
zzw-222@8dj-jvb-3t9,LC Rings,"Jewelry, Luggage, and Leather Goods Stores",448310.0,120570046001.0
zzw-222@8dj-jvb-9xq,CVS,Health and Personal Care Stores,446110.0,120570057001.0
zzw-222@8dj-jz5-psq,Dynasty Power,Lawn and Garden Equipment and Supplies Stores,4442.0,120570116053.0
zzw-222@8dj-mp4-vzz,Thermo Fisher Scientific,Management of Companies and Enterprises,551114.0,120570122111.0
zzw-222@8dj-mpf-s3q,Early Childhood & Host Programs,Elementary and Secondary Schools,611110.0,120570120012.0
zzw-222@8dj-mqf-xnq,Tires 4 Less Of Florida,"Automotive Parts, Accessories, and Tire Stores",441320.0,120570122111.0
zzw-222@8dj-mr5-4n5,Auto Masters Fleet Services Tampa,Automotive Repair and Maintenance,8111.0,120570038002.0
222-222@8dj-f96-8vz,Tampa Drugs And Diabetic Center,Health and Personal Care Stores,446110.0,120570035001.0
222-222@8dj-ffp-qcq,Coliseum of Comics,Book Stores and News Dealers,451211.0,120570110141.0
222-222@8dj-jv2-9fz,RMNU South Tampa Jiu Jitsu & MMA,Other Schools and Instruction,611620.0,120570065014.0
222-222@8dj-jv6-qfz,Extra Space Storage,Lessors of Real Estate,531130.0,120570046001.0
222-223@8dj-jv9-sqz,Peter Yang BlueGrey Mortgage,Activities Related to Credit Intermediation,522310.0,120570046001.0
222-224@8dj-dqx-r6k,Le' Berry Frozen Yogurt & Ice cream Cafe,Restaurants and Other Eating Places,722515.0,120570110141.0
222-224@8dj-jvb-6kz,Marriott Hotels,Traveler Accommodation,721110.0,120570046001.0
223-222@8dj-f7h-9cq,Friendship Christian Academy,Elementary and Secondary Schools,611110.0,120570105013.0
223-222@8dj-f8d-2p9,Radiant Food Store No 222,Grocery Stores,445120.0,120570118021.0
223-223@8dj-dsn-sqz,CVS,Health and Personal Care Stores,446110.0,120570110161.0
223-223@8dj-jwb-49z,Chambliss R Flake DVM,"Other Professional, Scientific, and Technical Services",541940.0,120570048006.0
224-222@8dj-f6r-26k,Bond Auto Sales,Automobile Dealers,441120.0,120570012002.0
224-222@8dj-f79-7yv,Xclusive Zone Auto Repair,Automotive Repair and Maintenance,8111.0,120570001024.0
224-222@8dj-f85-26k,International Motor Sports,Automobile Dealers,441120.0,120570026001.0
224-222@8dj-jr7-kmk,Burlington,Clothing Stores,448140.0,121030254051.0
224-222@8dj-jvh-mzf,Boaters Republic,Clothing Stores,4481.0,120570060007.0
224-223@8dj-jtt-t5f,CrossFit,Other Amusement and Recreation Industries,713940.0,120570065012.0
225-222@8dj-f6q-gzf,New Look Granite & Counter Tops,Home Furnishings Stores,4422.0,120570003004.0
225-222@8dj-ffr-dvz,Enigma Developers,Activities Related to Real Estate,531311.0,120570102092.0
225-224@8dj-f82-49z,Eyelid Institute,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310.0,120570108121.0
227-222@8dj-f7w-f4v,North Tampa Pulmonology & Sleep Disorders,Offices of Physicians,621111.0,120570108133.0
227-222@8dj-f8f-rff,West Tampa Smoke Shop,Other Miscellaneous Store Retailers,453991.0,120570027003.0
227-222@8dj-jvh-hqz,Synovus,Depository Credit Intermediation,522110.0,120570058004.0
227-222@8dj-mpf-dvz,The Style Lab at 5508,Clothing Stores,4481.0,120570010024.0
227-223@8dj-f7t-5cq,Fong's Sushi,Restaurants and Other Eating Places,722511.0,120570110152.0
22c-222@8dj-jw4-bc5,K&D Crustaceans,Restaurants and Other Eating Places,722511.0,120570048002.0
22f-222@8dj-jwn-k9f,Emmanuel Tabernacle Baptist Church Apostlc Fth,Religious Organizations,813110.0,120570072002.0
22h-222@8dj-jv2-6c5,Tampa Recording LLC,Sound Recording Industries,512240.0,120570070012.0
22w-222@8dj-jv2-cdv,The Golden Egg School Uniforms,Clothing Stores,4481.0,120570071021.0
23h-222@8dj-f7g-5j9,Mazara Private Home Care,Nursing and Residential Care Facilities,623.0,120570105012.0
2dy-222@8dj-jw5-33q,Undici 11 Hair Studio,Personal Care Services,81211.0,120570053013.0
zzw-222@8dj-f79-nbk,University Diagnostic Institute,Medical and Diagnostic Laboratories,6215.0,120570109001.0
zzw-222@8dj-f8c-66k,Jerry Ulm Chrysler Dodge Jeep Ram,Automobile Dealers,441110.0,120570046002.0
zzw-222@8dj-f8z-mx5,The Centre For Girls,Social Assistance,624.0,120570012001.0
zzw-222@8dj-f92-f75,New Light Church,Religious Organizations,813110.0,120570015002.0
zzw-222@8dj-jvb-9mk,Deleon Sheffield Company,Offices of Real Estate Agents and Brokers,531210.0,120570057001.0
zzw-222@8dj-jw5-3h5,Sell My Home Fast Now,Activities Related to Real Estate,531311.0,120570053013.0
zzw-222@8dj-jw5-y7q,Kiley Garden,"Museums, Historical Sites, and Similar Institutions",712120.0,120570051011.0
zzw-222@8dj-jys-sh5,Oldsmar Christian School,Elementary and Secondary Schools,611110.0,121030273202.0
zzw-222@8dj-mnz-4vz,Brandon Ford,Automobile Dealers,441110.0,120570122111.0
zzw-222@8dj-mp3-sh5,The H T Hackney Company,Grocery Stores,445110.0,120570122111.0
zzw-223@8dj-f89-3nq,Vascular Institute Of Tampa Bay,Offices of Physicians,621111.0,120570119012.0
zzw-223@8dj-f8f-z75,Bay Area Hospitalists PA,Offices of Physicians,621111.0,120570027001.0
zzw-223@8dj-jz5-mc5,Daves Auto Service,Automotive Repair and Maintenance,8111.0,120570116053.0
zzw-224@8dj-f7w-dy9,Keke's,Restaurants and Other Eating Places,722511.0,120570108082.0
zzw-224@8dj-jv3-qvf,Tdy's Pub,Drinking Places (Alcoholic Beverages),722410.0,120570068023.0
zzw-224@8dj-jw2-t35,Lifelink Foundation,Printing and Related Support Activities,3231.0,120570049004.0
zzw-22b@8dj-jw9-w8v,Pediatric Epilepsy & Neurology Specialists,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310.0,120570057004.0
zzy-222@8dj-f8y-5zz,Republic Pharmacy,Health and Personal Care Stores,446110.0,120570017004.0
zzy-222@8dj-f97-dn5,Intuitive Hands of Tampa Bay,Personal Care Services,812199.0,120570023003.0
zzy-222@8dj-jtw-xyv,HOTWORX South Tampa,Other Amusement and Recreation Industries,713940.0,120570060007.0
zzy-222@8dj-jw2-gkz,The Champagne Bar,Drinking Places (Alcoholic Beverages),722410.0,120570050003.0
zzy-222@8dj-jxh-wkz,MacDill Marina,Other Amusement and Recreation Industries,713930.0,120570073001.0
zzy-223@8dj-jw5-rrk,Spa by JW,Personal Care Services,812199.0,120570051011.0
222-222@8dj-f8f-cqz,Riverside Recovery of Tampa,Offices of Other Health Practitioners,621399.0,120570023001.0
222-222@8dj-f93-s3q,Hillsborough Ave Farmers Market,Specialty Food Stores,445210.0,120570019001.0
222-222@8dj-jtz-y35,Afishionado Guide Services,Scenic and Sightseeing Transportation,487.0,120570071021.0
222-222@8dj-jw2-9mk,Tampa Bay Delivered,Restaurants and Other Eating Places,722511.0,120570049002.0
222-222@8dj-jxc-zxq,Macdill AFB Commissary,Grocery Stores,445110.0,120570073001.0
222-222@8dj-mpq-5mk,Faith Temple Mb Church,Religious Organizations,813110.0,120570120023.0
222-228@8dj-jw9-ndv,Lara Manrique RE MAX Bay To Bay,Offices of Real Estate Agents and Brokers,531210.0,120570060004.0
223-222@8dj-f7w-fvf,rue21,Clothing Stores,448140.0,120570108082.0
223-223@8dj-f7k-8d9,Walgreens,Health and Personal Care Stores,446110.0,120570107023.0
223-223@8dj-f92-xyv,Dunkin',Restaurants and Other Eating Places,722515.0,120570010024.0
224-222@8dj-f6p-5xq,God Community Church Inc,Religious Organizations,813110.0,120570113043.0
224-222@8dj-jtx-3qz,Southern Tire Company,Automotive Repair and Maintenance,8111.0,120570061035.0
224-223@8dj-f7z-zxq,Warman Dhiraj PA,Offices of Physicians,621111.0,120570108133.0
224-224@8dj-f8d-zpv,Amscot,Activities Related to Credit Intermediation,522390.0,120570027002.0
224-229@8dj-jvh-jqf,Palms Plaza,Lessors of Real Estate,531120.0,120570058005.0
225-222@8dj-dqx-4jv,Fitlife Foods Wesley Chapel,Health and Personal Care Stores,446191.0,121010321091.0
225-222@8dj-f6q-qmk,Marathon,Gasoline Stations,447110.0,120570003004.0
225-222@8dj-f8c-vxq,Global Recycling of Tampa Bay,Waste Management and Remediation Services,562.0,120570026001.0
225-222@8dj-jtx-xwk,Marathon,Gasoline Stations,447110.0,120570067001.0
225-222@8dj-jvj-8sq,Flag Depot US,"Sporting Goods, Hobby, and Musical Instrument Stores",451120.0,120570058006.0
227-222@8dj-f8z-fmk,Seminole Heights United Methodist Preschool,Child Day Care Services,624410.0,120570016002.0
227-222@8dj-jtr-8gk,Vino E Pasta,Restaurants and Other Eating Places,722511.0,120570067001.0
227-222@8dj-jw9-qzz,State Farm,"Agencies, Brokerages, and Other Insurance Related Activities",524210.0,120570057002.0
227-223@8dj-f8c-xh5,Sweet Grocery,Grocery Stores,445110.0,120570026001.0
228-222@8dj-jw6-v4v,Convenient Food Mart,Gasoline Stations,447110.0,120570028004.0
228-222@8dj-jyt-fcq,Blue Wave Pool & Spa,Other Miscellaneous Store Retailers,453998.0,121030273202.0
228-222@8dj-mpm-mp9,The Crab Hut,Specialty Food Stores,445220.0,120570036002.0
229-222@8dj-f97-wp9,Symmetry Studio Fitness,Other Amusement and Recreation Industries,713940.0,120570023001.0
229-222@8dj-jts-c5z,Sweet Savor BBQ,Restaurants and Other Eating Places,722511.0,120570068013.0
229-222@8dj-jwb-g49,The Institute of Vitality,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310.0,120570057001.0
229-223@8dj-f6f-3nq,Tampa Judo & Dojo,Other Schools and Instruction,611620.0,120570005003.0
22c-223@8dj-f8v-hbk,The Brass Tap,Drinking Places (Alcoholic Beverages),722410.0,120570113043.0
22c-224@8dj-f97-pqf,CapoDiMonte Steakhouse,Restaurants and Other Eating Places,722511.0,120570022003.0
22g-222@8dj-dsg-qfz,Google Me Now,Offices of Dentists,621210.0,120570110121.0
22k-222@8dj-f6q-5xq,New Life Baptist Church,Religious Organizations,813110.0,120570007002.0
22k-222@8dj-f99-mzf,House of God Church,Religious Organizations,813110.0,120570035003.0
22q-223@8dj-f97-3yv,Zenon Pawelski Tattoos,Personal Care Services,812199.0,120570039001.0
235-223@8dj-jw9-zpv,Hugo's Spanish Restaurant,Restaurants and Other Eating Places,722511.0,120570060002.0
23h-222@8dj-jv6-nbk,Village Square WestShore,Other Amusement and Recreation Industries,713990.0,120570047002.0
2ch-222@8dj-jw5-35z,Bamboozle Channelside,Restaurants and Other Eating Places,722511.0,120570053013.0
zzw-222@8dj-f6h-h3q,McDonald's,Restaurants and Other Eating Places,722513.0,120570108051.0
zzw-222@8dj-f6j-tjv,Tampa Early Childhood Center At Luther Village,Child Day Care Services,624410.0,120570112062.0
zzw-222@8dj-f84-zvf,Save-A-Lot,Grocery Stores,445110.0,120570026001.0
zzw-222@8dj-f8b-68v,SMART CENTER TAMPA,Automobile Dealers,441110.0,120570026002.0
zzw-222@8dj-jv6-j7q,You Say When Yogurt Shoppe,Restaurants and Other Eating Places,722515.0,120570047002.0
zzw-222@8dj-jvb-6ff,Thee Dollhouse Lounge,Drinking Places (Alcoholic Beverages),722410.0,120570046001.0
zzw-222@8dj-jw4-q2k,Iv Joint,Outpatient Care Centers,621498.0,120570049001.0
zzw-222@8dj-jw6-8qf,Tampa Fishing Charters,Other Amusement and Recreation Industries,713940.0,120570051022.0
zzw-222@8dj-jw9-xbk,Daily Eats,Restaurants and Other Eating Places,722511.0,120570060002.0
zzw-222@8dj-jz8-rtv,Greenflashcharters,Scenic and Sightseeing Transportation,487.0,120570117081.0
zzw-223@8dj-f8n-2hq,Anytime Fitness,Other Amusement and Recreation Industries,713940.0,120570113043.0
zzw-225@8dj-f8f-2ff,The Woman's Group,Offices of Physicians,621111.0,120570027001.0
zzw-227@8dj-f7t-4vz,Dr Rodney F Holcombe,Offices of Dentists,621210.0,120570110152.0
zzy-222@8dj-ffx-mp9,Lapels Dry Cleaning,Drycleaning and Laundry Services,812320.0,120570110131.0
zzy-228@8dj-jtx-gx5,Glam Bella Studio,Personal Care Services,812199.0,120570067001.0
222-222@8dj-f6g-8y9,The Church of Jesus Christ of Latter day Saints,Religious Organizations,813110.0,120570112053.0
222-222@8dj-f6k-cyv,Enterprise Rent-A-Car,Automotive Equipment Rental and Leasing,532111.0,120570108051.0
222-222@8dj-f6r-6c5,Wawa,Grocery Stores,445120.0,120570013001.0
222-222@8dj-f78-xqz,PC Tec Solutions,Electronics and Appliance Stores,443142.0,120570009011.0
222-222@8dj-f7w-fpv,Wendy's,Restaurants and Other Eating Places,722513.0,120570108082.0
222-222@8dj-jv3-6tv,Hot Mess,Restaurants and Other Eating Places,722515.0,120570069003.0
222-222@8dj-jvj-8gk,Essentials Massage & Facials,Personal Care Services,812199.0,120570058006.0
222-222@8dj-jwb-ffz,OneSource Dental of South Tampa,Offices of Dentists,621210.0,120570057001.0
222-222@8dj-jyz-zfz,Marathon,Gasoline Stations,447110.0,120570116053.0
222-222@8dj-jz5-rff,Thompson Cigar Outlet,Other Miscellaneous Store Retailers,453991.0,120570116053.0
223-222@8dj-f78-vs5,Palmyra Pharmacy,Health and Personal Care Stores,446110.0,120570009012.0
223-222@8dj-f7b-k4v,Chili's Grill & Bar,Restaurants and Other Eating Places,722511.0,120570108161.0
223-222@8dj-f97-3bk,Mouse Trap Escape,Other Amusement and Recreation Industries,713990.0,120570039001.0
223-222@8dj-f97-kfz,Nail Gallery,Personal Care Services,81211.0,120570023001.0
223-222@8dj-f99-d9z,First Community Christian Church,Religious Organizations,813110.0,120570018005.0
223-222@8dj-fhf-2p9,High Touch High Tech of Tampa,Other Amusement and Recreation Industries,713990.0,120570110083.0
224-222@8dj-f7f-4y9,Murray Manor of Tampa,Nursing and Residential Care Facilities,623.0,120570108091.0
224-222@8dj-jw2-ht9,Calvary Chapel South Tampa,Religious Organizations,813110.0,120570055003.0
224-224@8dj-jw2-gkz,Asian Kitchen,Restaurants and Other Eating Places,722511.0,120570050003.0
225-222@8dj-f7g-w49,Jbc Systems,"Office Supplies, Stationery, and Gift Stores",453210.0,120570009023.0
225-222@8dj-f99-49z,Ladies of the Sea & Soulfood,Restaurants and Other Eating Places,722511.0,120570034001.0
225-222@8dj-jw9-pjv,Ruby Cafe,Restaurants and Other Eating Places,722511.0,120570057001.0
225-222@8dj-jwb-3kf,ABC Fine Wine & Spirits,"Beer, Wine, and Liquor Stores",445310.0,120570048006.0
225-223@8dj-jw2-575,Hyde Park Presbyterian Foundation Inc,Religious Organizations,813110.0,120570055001.0
225-223@8dj-jw3-r49,La Teresita Cafe and Bakery,Restaurants and Other Eating Places,722511.0,120570045001.0
226-222@8dj-f87-xdv,Adrian Fernandez Insurance,"Agencies, Brokerages, and Other Insurance Related Activities",524210.0,120570014002.0
226-222@8dj-fhf-hdv,Tampa General Hospital,Offices of Physicians,621111.0,120570110085.0
226-222@8dj-jw2-7dv,Custom Canvas Structures,Building Finishing Contractors,2383.0,120570049002.0
226-223@8dj-jw3-94v,Endowment Fund Of St Johnsepiscopal Church And St Johns Episc,Religious Organizations,813110.0,120570061012.0
227-222@8dj-f8y-yvz,Mandy Mink,Personal Care Services,81211.0,120570019003.0
227-222@8dj-jtx-hkf,Dale Mabry Animal Hospital,"Other Professional, Scientific, and Technical Services",541940.0,120570062004.0
227-222@8dj-jwb-h89,Transformed By K,Personal Care Services,812199.0,120570057001.0
228-222@8dj-dqx-xt9,Optical Outlets,Health and Personal Care Stores,446130.0,120570110141.0
228-222@8dj-jtr-z9f,CPR & Safety Instructor,Other Schools and Instruction,611699.0,120570070011.0
22c-222@8dj-jvj-b49,Micheal McNeil DMD General Dentistry,Offices of Dentists,621210.0,120570063001.0
22d-222@8dj-f6m-hh5,MJ Patient Connect and Support,Health and Personal Care Stores,446110.0,120570006012.0
22d-222@8dj-f8x-ygk,Minnie's Preschool Center,Child Day Care Services,624410.0,120570020002.0
22h-222@8dj-f88-5cq,IronBlood Tattoos,Personal Care Services,812199.0,120570024002.0
22r-222@8dj-jtx-9cq,,,,120570062002.0
236-222@8dj-f7z-gff,CK Digital Solutions,Electronic and Precision Equipment Repair and Maintenance,811211.0,120570108121.0
zzw-222@8dj-f7f-cef,Mosi Head Start & Preschool Center,Child Day Care Services,624410.0,120570001011.0
zzw-222@8dj-f92-gff,China Gardens,Restaurants and Other Eating Places,722511.0,120570017004.0
zzw-222@8dj-f93-8d9,Boss Exhaust Muffler Repair & Auto Repair Service,Automotive Repair and Maintenance,8111.0,120570018002.0
zzw-222@8dj-ffx-pvz,Linksters,Drinking Places (Alcoholic Beverages),722410.0,120570110131.0
zzw-222@8dj-jv7-54v,Bdo,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",5412.0,120570046001.0
zzw-222@8dj-jw5-v2k,Cigar City Brewing,Beverage Manufacturing,312120.0,120570051011.0
zzw-222@8dj-mp4-47q,Tampa Medical Supply,Health and Personal Care Stores,446110.0,120570122111.0
222-222@8dj-f7j-2hq,Bucket of Sudz,Automotive Repair and Maintenance,8111.0,120570008002.0
222-222@8dj-ffx-py9,Liang's Bistro Asian Cuisine,Restaurants and Other Eating Places,722511.0,120570102113.0
222-222@8dj-jtr-8n5,Wawa,Grocery Stores,445120.0,120570068011.0
222-222@8dj-jvb-3dv,Doubletree By Hilton Hotel Tampa Airport Westshore,Traveler Accommodation,721110.0,120570046001.0
222-222@8dj-jw6-8n5,Cool Air For Life,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",423730.0,120570051022.0
222-223@8dj-dqx-qvf,Health Street,Medical and Diagnostic Laboratories,621511.0,120570102051.0
222-224@8dj-f84-zs5,Circle K Gas,Gasoline Stations,447110.0,120570026001.0
223-222@8dj-dqx-yy9,Juice Factory,Restaurants and Other Eating Places,722515.0,120570110141.0
223-222@8dj-f8c-z4v,Playa Family Dentistry,Offices of Dentists,621210.0,120570026001.0
223-222@8dj-f98-89z,World Mission Society Church Of God,Religious Organizations,813110.0,120570023001.0
223-222@8dj-jz2-2ff,DDS Lab,Offices of Dentists,621210.0,120570116053.0
224-222@8dj-mr5-fmk,Radiant Oil Co of Tampa,Other Motor Vehicle Dealers,441228.0,120570053021.0
224-223@8dj-f6d-zxq,Doering David F,Offices of Dentists,621210.0,120570005002.0
224-223@8dj-jw9-ndv,Bayshore Baptist Church,Religious Organizations,813110.0,120570060001.0
224-224@8dj-f97-2zf,Copper Shaker,Drinking Places (Alcoholic Beverages),722410.0,120570039001.0
225-222@8dj-jw2-94v,New Western Acquisitions Tampa,Other Financial Investment Activities,523930.0,120570050001.0
228-222@8dj-jw5-y7q,Four Green Fields Curtis Hixon Park,Drinking Places (Alcoholic Beverages),722410.0,120570051011.0
228-223@8dj-f8f-whq,Giunta Dentistry,Offices of Dentists,621210.0,120570027001.0
22b-222@8dj-dqv-4jv,Medication Call Reminder,Home Health Care Services,621610.0,120570110121.0
22b-222@8dj-dqx-qpv,The Art of Beauty by Melissa,Personal Care Services,81211.0,120570102051.0
22b-222@8dj-f7z-9zz,Exxon Mobil,Gasoline Stations,447110.0,120570110154.0
22b-222@8dj-jvb-d9z,Orangetheory Fitness,Other Amusement and Recreation Industries,713940.0,120570058002.0
22c-222@8dj-jw9-s3q,Pulido Electrolysis & Laser Hair Removal,Personal Care Services,812199.0,120570057005.0
22g-222@8dj-f92-m49,Sign N Drive,Automobile Dealers,441120.0,120570021001.0
22g-222@8dj-jv3-f2k,Mr B's Hardware,Building Material and Supplies Dealers,4441.0,120570068012.0
